305,AYA-CHALCOS-DI-SASXP-01,AY-0112,NW-ROUTER,1,10.20.1.190,NOKIA,Networking,ELEMENTO,2
27,AYA-CHIARA-DI-SASXP-01,AY-0113,NW-ROUTER,1,10.20.1.48,NOKIA,Networking,ELEMENTO,2
179,AYA-CHIQUINT-DI-SASXP-01,AY-0114,NW-ROUTER,1,10.20.1.100,NOKIA,Networking,ELEMENTO,2
335,AYA-HUANCARA-DI-SASXP-01,AY-0120,NW-ROUTER,1,10.20.1.214,NOKIA,Networking,ELEMENTO,2
97,AYA-CHUSCHI-DI-SASXP-01,AY-0121,NW-ROUTER,1,10.20.1.32,NOKIA,Networking,ELEMENTO,2
285,AYA-INCUYO-DI-SASXP-01,AY-0135,NW-ROUTER,1,10.20.1.156,NOKIA,Networking,ELEMENTO,2
332,AYA-COLCA-DI-SASXP-01,AY-0140,NW-ROUTER,1,10.20.1.216,NOKIA,Networking,ELEMENTO,2
294,AYA-LAMPA-DI-SASXP-01,AY-0143,NW-ROUTER,1,10.20.1.170,NOKIA,Networking,ELEMENTO,2
247,AYA-LARAMATE-DI-SASXP-01,AY-0144,NW-ROUTER,1,10.20.1.124,NOKIA,Networking,ELEMENTO,2
87,AYA-LASNAZAR-DI-SASXP-01,AY-0146,NW-ROUTER,1,10.20.1.50,NOKIA,Networking,ELEMENTO,2
246,AYA-HUAC-HUA-DI-SASXP-01,AY-0151,NW-ROUTER,1,10.20.1.126,NOKIA,Networking,ELEMENTO,2
141,AYA-HUAMANGU-DI-SASXP-01,AY-0152,NW-ROUTER,1,10.20.1.80,NOKIA,Networking,ELEMENTO,2
253,AYA-LUCANAS-DI-SASXP-01,AY-0155,NW-ROUTER,1,10.20.1.128,NOKIA,Networking,ELEMENTO,2
150,AYA-LURICOCH-DI-SASXP-01,AY-0156,NW-ROUTER,1,10.20.1.82,NOKIA,Networking,ELEMENTO,2
145,AYA-MACACHAC-DI-SASXP-01,AY-0157,NW-ROUTER,1,10.20.1.84,NOKIA,Networking,ELEMENTO,2
296,AYA-MARCABAM-DI-SASXP-01,AY-0162,NW-ROUTER,1,10.20.1.172,NOKIA,Networking,ELEMENTO,2
334,AYA-HUAMANQU-DI-SASXP-01,AY-0164,NW-ROUTER,1,10.20.1.218,NOKIA,Networking,ELEMENTO,2
360,AYA-HUAMBALP-DI-SASXP-01,AY-0168,NW-ROUTER,1,10.20.1.234,NOKIA,Networking,ELEMENTO,2
250,AYA-LLAUTA-DI-SASXP-01,AY-0175,NW-ROUTER,1,10.20.1.130,NOKIA,Networking,ELEMENTO,2
308,AYA-MORCOLLA-DI-SASXP-01,AY-0176,NW-ROUTER,1,10.20.1.192,NOKIA,Networking,ELEMENTO,2
255,AYA-OCANA-DI-SASXP-01,AY-0188,NW-ROUTER,1,10.20.1.132,NOKIA,Networking,ELEMENTO,2
167,AYA-LLOCHEGU-DI-SASXP-01,AY-0191,NW-ROUTER,1,10.20.1.86,NOKIA,Networking,ELEMENTO,2
297,AYA-OYOLO-DI-SASXP-01,AY-0192,NW-ROUTER,1,10.20.1.174,NOKIA,Networking,ELEMENTO,2
281,AYA-PACAPAUS-DI-SASXP-01,AY-0193,NW-ROUTER,1,10.20.1.158,NOKIA,Networking,ELEMENTO,2
39,AYA-PACAYCAS-DI-SASXP-01,AY-0194,NW-ROUTER,1,10.20.1.52,NOKIA,Networking,ELEMENTO,2
310,AYA-PAICO-DI-SASXP-01,AY-0196,NW-ROUTER,1,10.20.1.194,NOKIA,Networking,ELEMENTO,2
223,AYA-PALMAPAM-DI-SASXP-01,AY-0199,NW-ROUTER,1,10.20.1.102,NOKIA,Networking,ELEMENTO,2
202,AYA-PAMPAS-DI-SASXP-01,AY-0206,NW-ROUTER,1,10.20.1.104,NOKIA,Networking,ELEMENTO,2
362,AYA-PHUALLHU-DI-SASXP-01,AY-0208,NW-ROUTER,1,10.20.1.236,NOKIA,Networking,ELEMENTO,2
298,AYA-PARARCA-DI-SASXP-01,AY-0209,NW-ROUTER,1,10.20.1.176,NOKIA,Networking,ELEMENTO,2
113,AYA-PARAS-DI-SASXP-01,AY-0210,NW-ROUTER,1,10.20.1.34,NOKIA,Networking,ELEMENTO,2
111,AYA-POMABAMB-DI-SASXP-01,AY-0219,NW-ROUTER,1,10.20.1.36,NOKIA,Networking,ELEMENTO,2
282,AYA-PULLO-DI-SASXP-01,AY-0227,NW-ROUTER,1,10.20.1.160,NOKIA,Networking,ELEMENTO,2
33,AYA-OCROS-DI-SASXP-01,AY-0232,NW-ROUTER,1,10.20.1.54,NOKIA,Networking,ELEMENTO,2
301,AYA-QUILCATA-DI-SASXP-01,AY-0239,NW-ROUTER,1,10.20.1.178,NOKIA,Networking,ELEMENTO,2
42,AYA-QUINUA-DI-SASXP-01,AY-0243,NW-ROUTER,1,10.20.1.56,NOKIA,Networking,ELEMENTO,2
256,AYA-OTOCA-DI-SASXP-01,AY-0247,NW-ROUTER,1,10.20.1.134,NOKIA,Networking,ELEMENTO,2
123,AYA-SACSAMAR-DI-SASXP-01,AY-0254,NW-ROUTER,1,10.20.1.74,NOKIA,Networking,ELEMENTO,2
106,AYA-PMPACANG-DI-SASXP-01,AY-0268,NW-ROUTER,1,10.20.1.38,NOKIA,Networking,ELEMENTO,2
191,AYA-SANFRANC-DI-SASXP-01,AY-0269,NW-ROUTER,1,10.20.1.106,NOKIA,Networking,ELEMENTO,2
288,AYA-RAVACAYC-DI-SASXP-01,AY-0272,NW-ROUTER,1,10.20.1.162,NOKIA,Networking,ELEMENTO,2
299,AYA-ALPABAMB-DI-SASXP-01,AY-0273,NW-ROUTER,1,10.20.1.180,NOKIA,Networking,ELEMENTO,2
258,AYA-SAISA-DI-SASXP-01,AY-0274,NW-ROUTER,1,10.20.1.136,NOKIA,Networking,ELEMENTO,2
154,AYA-SECCE-DI-SASXP-01,AY-0278,NW-ROUTER,1,10.20.1.88,NOKIA,Networking,ELEMENTO,2
300,AYA-USHUA-DI-SASXP-01,AY-0279,NW-ROUTER,1,10.20.1.182,NOKIA,Networking,ELEMENTO,2
260,AYA-SANJUAN-DI-SASXP-01,AY-0280,NW-ROUTER,1,10.20.1.138,NOKIA,Networking,ELEMENTO,2
51,AYA-BAUTISTA-DI-SASXP-01,AY-0281,NW-ROUTER,1,10.20.1.58,NOKIA,Networking,ELEMENTO,2
52,AYA-CACHI-DI-SASXP-01,AY-0288,NW-ROUTER,1,10.20.1.60,NOKIA,Networking,ELEMENTO,2
261,AYA-SANPEDRO-DI-SASXP-01,AY-0294,NW-ROUTER,1,10.20.1.140,NOKIA,Networking,ELEMENTO,2
338,AYA-HUAYA-DI-SASXP-01,AY-0295,NW-ROUTER,1,10.20.1.220,NOKIA,Networking,ELEMENTO,2
312,AYA-LARCAY-DI-SASXP-01,AY-0297,NW-ROUTER,1,10.20.1.196,NOKIA,Networking,ELEMENTO,2
266,AYA-PALCO-DI-SASXP-01,AY-0298,NW-ROUTER,1,10.20.1.142,NOKIA,Networking,ELEMENTO,2
314,AYA-QUIJE-DI-SASXP-01,AY-0300,NW-ROUTER,1,10.20.1.198,NOKIA,Networking,ELEMENTO,2
269,AYA-SANTALUC-DI-SASXP-01,AY-0302,NW-ROUTER,1,10.20.1.144,NOKIA,Networking,ELEMENTO,2
267,AYA-SANCOS-DI-SASXP-01,AY-0303,NW-ROUTER,1,10.20.1.146,NOKIA,Networking,ELEMENTO,2
268,AYA-HUAYCAHU-DI-SASXP-01,AY-0304,NW-ROUTER,1,10.20.1.148,NOKIA,Networking,ELEMENTO,2
340,AYA-SARHUA-DI-SASXP-01,AY-0305,NW-ROUTER,1,10.20.1.222,NOKIA,Networking,ELEMENTO,2
204,AYA-SANTAROS-DI-SASXP-01,AY-0307,NW-ROUTER,1,10.20.1.108,NOKIA,Networking,ELEMENTO,2
125,AYA-LUCANAMA-DI-SASXP-01,AY-0312,NW-ROUTER,1,10.20.1.76,NOKIA,Networking,ELEMENTO,2
316,AYA-PAUCARAY-DI-SASXP-01,AY-0313,NW-ROUTER,1,10.20.1.200,NOKIA,Networking,ELEMENTO,2
57,AYA-SOCOS-DI-SASXP-01,AY-0325,NW-ROUTER,1,10.20.1.62,NOKIA,Networking,ELEMENTO,2
