"96","329","HC-0035","HC-0035-CS01","AYACCOCHA","CPE","10.110.8.184","CAMBIUM",\N,\N,"0907140044","24",\N,\N,"CAMBIUM"
"97","329","HC-0035","HC-0035-IE01","30971","CPE","10.110.1.69","CAMBIUM",\N,\N,"0907140044","24",\N,\N,"CAMBIUM"
"98","329","HC-0035","HC-0035-IE02","JORGE BASADRE GROHMANN","CPE","10.110.1.70","CAMBIUM",\N,\N,"0907140044","24",\N,\N,"CAMBIUM"
"99","329","HC-0035","HC-0035 dir HC-0256",\N,"NODO","","CAMBIUM",\N,\N,"0907140044","24",\N,\N,"CAMBIUM"
"100","146","HC-0036","HC-0036-CS01","AYAHUASAN","CPE","10.110.8.65","CAMBIUM",\N,\N,"0902070024","24",\N,\N,"CAMBIUM"
"101","146","HC-0036","HC-0036 dir HC-0099",\N,"NODO","","CAMBIUM",\N,\N,"0902070024","24",\N,\N,"CAMBIUM"
"102","263","HC-0037","HC-0037-IE01","22155","CPE","10.110.1.55","CAMBIUM",\N,\N,"0906060046","24",\N,\N,"CAMBIUM"
"103","263","HC-0037","HC-0037 dir HC-0249",\N,"NODO","","SIAE",\N,\N,"0906060046","24",\N,\N,"SIAE"
"104","257","HC-0038","HC-0038-CS01","AYAVI","CPE","10.110.8.23","CAMBIUM",\N,\N,"0906020001","24",\N,\N,"CAMBIUM"
"105","257","HC-0038","HC-0038-IE01","NIùO JESUS","CPE","10.110.0.45","CAMBIUM",\N,\N,"0906020001","24",\N,\N,"CAMBIUM"
"107","106","HC-0039","HC-0039-IE01","36183","CPE","10.110.0.187","CAMBIUM",\N,\N,"0902010034","24",\N,\N,"CAMBIUM"
"108","106","HC-0039","HC-0039 dir HC-0081",\N,"NODO","","CAMBIUM",\N,\N,"0902010034","24",\N,\N,"CAMBIUM"
"109","119","HC-0040","HC-0040-CS01","PATACANCHA","CPE","10.110.8.144","CAMBIUM",\N,\N,"0902030012","24",\N,\N,"CAMBIUM"
"110","119","HC-0040","HC-0040-IE01","36505","CPE","10.110.0.253","CAMBIUM",\N,\N,"0902030012","24",\N,\N,"CAMBIUM"
"111","180","HC-0041","HC-0041-CS01","BUENOS AIRES DE PARCO CHACAPUNCU","CPE","10.110.8.104","CAMBIUM",\N,\N,"0903020016","24",\N,\N,"CAMBIUM"
"112","180","HC-0041","HC-0041-IE01","36297","CPE","10.110.0.188","CAMBIUM",\N,\N,"0903020016","24",\N,\N,"CAMBIUM"
"113","180","HC-0041","HC-0041-IE02","JOSE GALVEZ BARRENECHEA","CPE","10.110.0.189","CAMBIUM",\N,\N,"0903020016","24",\N,\N,"CAMBIUM"
"114","121","HC-0042","HC-0042-CS01","CAJA ESPIRITU","CPE","10.110.8.24","CAMBIUM",\N,\N,"0902040001","24",\N,\N,"CAMBIUM"
"115","121","HC-0042","HC-0042-IE01","36161","CPE","10.110.0.46","CAMBIUM",\N,\N,"0902040001","24",\N,\N,"CAMBIUM"
"116","121","HC-0042","HC-0042-IE02","JOSE CARLOS MARIATEGUI","CPE","10.110.0.47","CAMBIUM",\N,\N,"0902040001","24",\N,\N,"CAMBIUM"
"118","187","HC-0043","HC-0043-CS01","CALLANMARCA","CPE","10.110.8.27","CAMBIUM",\N,\N,"0903030001","24",\N,\N,"CAMBIUM"
"119","187","HC-0043","HC-0043-IE01","36219","CPE","10.110.0.53","CAMBIUM",\N,\N,"0903030001","24",\N,\N,"CAMBIUM"
"120","187","HC-0043","HC-0043-IE02","CESAR VALLEJO","CPE","10.110.0.54","CAMBIUM",\N,\N,"0903030001","24",\N,\N,"CAMBIUM"
"122","210","HC-0044","HC-0044-CS01","CAPILLAS NORTE","CPE","10.110.8.28","CAMBIUM",\N,\N,"0904040001","24",\N,\N,"CAMBIUM"
"123","210","HC-0044","HC-0044-IE01","SAN JUAN BAUTISTA","CPE","10.110.0.55","CAMBIUM",\N,\N,"0904040001","24",\N,\N,"CAMBIUM"
"125","321","HC-0045","HC-0045-CS01","CARAMPA","CPE","10.110.8.185","CAMBIUM",\N,\N,"0907110003","24",\N,\N,"CAMBIUM"
"126","321","HC-0045","HC-0045-IE01","31079","CPE","10.110.1.71","CAMBIUM",\N,\N,"0907110003","24",\N,\N,"CAMBIUM"
"127","321","HC-0045","HC-0045-IE02","JUAN GUTEMBERG","CPE","10.110.1.72","CAMBIUM",\N,\N,"0907110003","24",\N,\N,"CAMBIUM"
"128","321","HC-0045","HC-0045 dir HC-0323",\N,"NODO","","CAMBIUM",\N,\N,"0907110003","24",\N,\N,"CAMBIUM"
"129","193","HC-0046","HC-0046-CS01","CARCOSI","CPE","10.110.8.121","CAMBIUM",\N,\N,"0903060068","24",\N,\N,"CAMBIUM"
"130","193","HC-0046","HC-0046 dir HC-0151",\N,"NODO","","CAMBIUM",\N,\N,"0903060068","24",\N,\N,"CAMBIUM"
"131","117","HC-0047","HC-0047-IE01","36192","CPE","10.110.0.127","CAMBIUM",\N,\N,"0902030009","24",\N,\N,"CAMBIUM"
"132","281","HC-0048","HC-0048-CS01","CASAY OCOBAMBA","CPE","10.110.8.47","CAMBIUM",\N,\N,"0907010013","24",\N,\N,"CAMBIUM"
"133","281","HC-0048","HC-0048-IE01","31280","CPE","10.110.0.95","CAMBIUM",\N,\N,"0907010013","24",\N,\N,"CAMBIUM"
"134","281","HC-0048","HC-0048-IE02","CASAY","CPE","10.110.0.96","CAMBIUM",\N,\N,"0907010013","24",\N,\N,"CAMBIUM"
"135","281","HC-0048","HC-0048 dir HC-0385",\N,"NODO","","SIAE",\N,\N,"0907010013","24",\N,\N,"SIAE"
"136","73","HC-0049","HC-0049-CS01","CASTILLAPATA","CPE","10.110.8.234","CAMBIUM",\N,\N,"0901170009","24",\N,\N,"CAMBIUM"
"137","73","HC-0049","HC-0049-IE01","36121","CPE","10.110.1.146","CAMBIUM",\N,\N,"0901170009","24",\N,\N,"CAMBIUM"
"138","73","HC-0049","HC-0049-IE02","ANDRES BELLO","CPE","10.110.1.147","CAMBIUM",\N,\N,"0901170009","24",\N,\N,"CAMBIUM"
"139","73","HC-0049","HC-0049 dir HC-0210",\N,"NODO","","SIAE",\N,\N,"0901170009","24",\N,\N,"SIAE"
"140","26","HC-0051","HC-0051-IE01","MANUEL SCORZA TORRES","CPE","10.110.0.97","CAMBIUM",\N,\N,"0901030052","24",\N,\N,"CAMBIUM"
"141","26","HC-0051","HC-0051 dir HC-0373",\N,"NODO","","SIAE",\N,\N,"0901030052","24",\N,\N,"SIAE"
